母	400687
院	399137
华	398922
队	398292
报	398221
权	397632
适	397617
班	396562
备	395053
连	394797
客	394418
剧	392931
声	392651
仅	392622
细	392564
帮	392558
排	392428
山	392371
站	391618
背	388229
模	386252
取	384974
况	383125
户	382879
验	382867
乎	382807
领	382553
谁	382275
宝	381886
治	380630
型	380475
红	380418
似	380187
父	379929
效	376589
支	376383
留	375606
谈	375060
投	372406
火	371271
星	370732
换	370277
尔	369908
终	366655
甚	363663
步	363321
足	363043
博	362758
楼	362499
消	362381
显	361602
士	361563
象	360855
跑	360354
爸	359577
拍	357567
配	356064
怕	355580
展	354840
笑	354541
命	354225
假	354015
养	353549
引	352568
补	351912
千	351807
课	351236
曾	350315
际	348620
靠	348618
号	347532
史	346996
群	346161
病	343652
否	343608
穿	340374
歌	339796
独	339186
妹	339054
食	338978
态	335306
职	335183
断	334948
创	334775
致	333966
办	331635
慢	329307
究	329295
古	329276
版	328353
竟	328276
共	327326
择	326151
遇	325699
切	325617
维	324957
修	323677
粉	323543
克	323067
突	322318
例	321848
续	321304
属	321044
速	320935
八	320774
压	320148
奇	319298
器	318816
哥	318354
岁	315150
环	313610
组	313186
练	312637
集	311932
诉	311790
按	311588
脸	310980
则	310712
充	309829
兴	309731
挺	309603
啊	309547
衣	307929
左	307488
团	305688
愿	304692
议	304401
卖	304321
坐	303777
肯	303647
京	303274
搞	299301
源	298281
皮	297990
懂	297070
双	296260
飞	295419
饭	294349
睡	291162
层	288494
牛	288416
婚	288125
词	287934
翻	285858
杀	285554
争	284107
尽	283913
肉	283804
艺	281835
洗	281093
米	280858
济	280285
素	279376
率	279281
族	279182
害	278184
软	277978
护	277976
依	277510
称	277341
毛	277281
室	277174
互	276525
育	275989
青	275933
元	275898
印	275807
讨	275269
布	274494
汉	274111
味	273566
官	273558
店	272824
营	272264
智	272127
血	272123
阿	271624
严	271451
卡	270719
待	269790
久	269658
倒	269196
巴	268031
恋	267365
追	266310
念	265730
黄	265532
居	264832
逼	264388
负	263844
约	263675
聊	263238
香	260331
预	260323
送	259785
伤	259612
块	259138
息	259018
境	258152
板	256876
项	255453
举	254884
票	254478
状	253982
围	253656
掉	253332
响	252324
罗	251596
狗	251473
份	250772
控	249665
示	248716
林	248440
圈	248283
六	247723
套	247652
夜	247257
列	246702
限	246618
编	246432
查	246047
酒	245587
啥	244014
油	243902
笔	243447
牌	243193
供	242160
须	241905
土	241645
武	241591
敢	241235
朝	240845
偏	240688
顺	240507
赛	239627
破	239489
坚	239478
销	237611
亚	237149
料	236837
企	236561
落	236343
律	235823
景	235811
纯	235133
喝	233207
奶	232009
努	231636
缺	231038
赞	230253
温	229492
姐	229348
短	229067
助	228296
恶	226890
荐	226070
丝	226058
承	226004
贴	224777
熟	224326
苦	224060
李	222988
谓	222975
篇	221893
增	221809
健	220910
防	219506
局	219425
击	218733
冷	218296
刻	217086
免	217075
七	216527
构	214964
爷	214958
异	214939
款	214859
药	214702
材	214006
吸	213847
富	213797
永	213758
测	212991
吧	212587
获	211181
势	211000
激	210899
省	210056
责	207501
虑	207373
频	206930
享	206897
阶	206710
欧	206615
码	206293
继	205906
招	205429
略	205174
抱	204578
股	204471
置	204223
私	203745
既	203147
划	202976
升	202850
唱	202803
铁	202603
福	201531
鸡	201226
端	200801
阳	200385
姑	200214
介	199366
江	199348
硬	199342
怀	199105
付	198033
冲	197863
痛	197542
州	197144
混	197130
积	196631
刷	196495
暴	195334
幸	194948
龙	194920
止	194221
货	193503
操	193169
纪	193155
括	192600
银	192569
志	192493
录	192396
韩	191854
春	190314
爆	190269
趣	190174
菜	189543
麻	188440
帝	188139
键	187894
波	187688
夫	187622
紧	187417
核	187077
迷	186978
右	186593
云	186554
减	186106
典	185702
善	185675
警	185642
章	185383
触	185086
停	185014
判	184179
默	183105
益	183105
钟	183080
疑	183012
娘	182851
财	182453
弟	182130
旅	181651
跳	180206
训	179206
曲	179107
兰	178223
梦	177757
尤	177489
苏	176683
购	176600
猫	175904
占	175442
盘	175229
灵	175213
木	175145
良	174298
借	173922
述	173659
邀	173298
忘	173211
估	173197
亮	172751
石	172688
乱	172011
农	171560
误	171193
范	170857
秀	170655
蛋	170589
偶	170541
颜	170494
担	169847
怪	169395
密	169389
贵	169012
唯	168758
坏	168647
惊	168527
忍	168478
脚	168189
索	168066
遍	167560
闻	167552
搜	166651
尼	164060
斗	164029
归	163864
移	163516
佛	163439
础	162815
若	162369
陆	161897
府	161821
党	161588
弹	161489
静	161184
播	161180
险	160957
床	160809
恐	160702
序	160497
析	160205
输	159949
批	159782
杂	159739
退	159425
九	159421
辑	158910
融	158624
顶	158605
舍	157457
洲	157385
牙	157360
庭	156199
漫	154185
镜	153181
耳	152973
辈	152905
浪	152822
载	151482
港	151344
肤	150946
鲜	150767
察	150672
架	150519
描	150484
礼	150352
脱	150338
顾	149250
豆	148617
偷	148402
均	148287
含	148231
赚	147303
释	147264
鱼	147215
午	146417
攻	146396
腿	146293
纸	146287
兵	145873
楚	145749
卫	145642
域	145417
村	145304
夏	144625
阅	143995
河	143974
采	143941
松	143704
婆	143663
稳	143038
毒	142782
骂	142391
街	142079
犯	142015
暗	141991
吐	141222
宣	140364
折	140341
派	140100
余	140082
降	139878
针	139676
检	139624
弃	139251
策	139251
湾	139086
藏	138964
摄	138560
避	138245
惯	138010
园	137696
野	137507
挑	136876
呵	136313
络	136264
伙	136045
媒	136010
嘴	135858
培	135699
临	135445
餐	135216
哭	135113
魔	134899
座	134390
附	134351
傻	134270
守	134204
宗	134171
骨	133864
刘	133540
淘	133378
弱	133079
巨	132477
尊	132400
航	132400
抗	132392
竞	132118
毫	132029
伴	131462
轮	131353
搭	131229
虚	131112
距	130959
挂	130951
威	130300
射	130147
割	130089
救	129994
著	129747
康	129281
隔	129124
露	128931
执	128834
莫	128615
您	128125
困	128026
宿	127881
审	127861
拥	127743
草	127389
醒	127374
陈	127292
沉	127211
译	127137
令	127104
封	126778
奥	126754
沙	126591
绩	126558
零	126519
骗	126519
透	126185
忽	126110
售	126086
抽	125983
累	125725
胜	125434
皇	125412
舒	124690
季	124232
败	123968
赶	123503
漂	123408
冰	123319
散	123235
刺	123078
刀	122713
盖	122435
抓	122222
纳	121967
厂	121688
渐	121132
劳	120942
旁	120870
残	120744
旧	120563
肌	119192
弄	118996
堂	118837
急	118802
彩	118782
阴	118720
逻	118536
欲	118097
掌	117553
绿	117538
圣	117256
丽	117157
雷	116765
隐	116757
申	115821
签	115811
胡	115745
符	115535
末	114428
烧	114376
吹	113972
呼	113720
稍	113714
疗	113677
馆	113205
狂	113191
链	113164
川	112923
托	112836
屏	112345
貌	111447
悲	111376
雪	111201
孤	110599
穷	110546
奖	110410
堆	110327
罪	110224
碰	110166
烈	110041
桌	109412
租	108933
休	108513
童	108059
症	108026
俩	107800
遗	107167
淡	107148
尝	106864
巧	106862
杨	106565
固	106268
茶	106241
陪	105917
诗	105569
危	104876
仍	104788
幕	104678
舞	104652
雄	104534
蓝	104237
龄	104012
忆	103988
握	103922
泡	103916
摸	103796
洋	103522
织	103433
胸	103011
甲	102984
忙	102889
萌	102860
雨	102850
酸	102433
鞋	102217
叔	101928
炸	101644
绍	101555
剩	101522
迎	101413
顿	101246
副	101143
兄	101130
拼	100980
妆	100976
丰	100918
禁	100844
帅	100710
槽	100590
烦	100394
腾	100333
喷	100161
烟	100075
骑	99920
岛	99908
蒙	99747
革	99648
协	99611
湖	99263
寻	99240
君	99059
宜	98269
抢	98203
额	98090
胖	98077
枪	97644
闹	97527
摆	97506
伦	97428
伊	97306
昨	97284
冬	97259
幻	96974
监	96853
插	96679
鬼	96545
删	96535
粗	96488
雅	96350
勇	96265
诸	95952
俗	95853
饮	95715
涉	95638
灯	95144
敏	95092
委	94989
凡	94740
田	94568
厌	94294
束	94259
妇	94226
苹	94216
综	94115
侵	94094
患	94053
拒	93733
聚	93684
登	93571
祖	93451
诚	93406
授	93175
施	93138
阵	93002
吉	92888
厉	92857
树	92777
探	92744
税	92699
途	92451
凭	91690
尾	91534
疼	91400
损	91196
厚	91115
尚	91062
净	91002
逐	90588
钢	90524
闲	90507
肥	90272
截	90014
页	89860
拜	89856
扯	89748
匿	89691
亿	89505
坑	89369
丢	89274
汽	89111
宁	89039
玉	88462
孙	88328
荣	88213
唐	88114
替	88064
库	88062
恰	87990
鼓	87825
详	87767
俄	87289
缘	87244
坦	87110
震	87085
屁	87054
征	86928
乡	86671
仔	86054
耐	86054
摩	85809
圆	85720
潜	85520
磨	85514
睛	85425
筑	85306
纠	85095
炮	84920
戴	84860
闭	84687
炒	84617
迫	84353
杯	84207
辛	84131
锅	84030
卷	83815
拖	83720
染	83609
废	83599
烂	83145
霸	82609
旦	82385
秒	82327
懒	82036
墙	81587
幼	81554
献	81244
倾	81162
猪	81096
寒	80847
伟	80731
猜	80574
逃	80455
灭	80372
蛮	80358
怒	80043
鼻	79999
敌	79546
暖	79540
抑	79476
瓶	79436
鲁	79393
询	79272
惜	79222
诺	78907
启	78859
叶	78853
档	78618
宽	78410
泪	78006
币	77767
嫌	77705
延	77699
丑	77624
卧	77558
搬	77507
丁	77492
恩	77480
甜	77398
侧	77367
塞	77365
妻	77257
姓	77229
冠	76963
伯	76810
柔	76680
潮	76670
佳	76664
夸	76385
抄	76350
瘦	76332
宫	76288
宇	76210
箱	76206
汇	75893
庆	75738
呆	75649
汤	75585
贝	75579
聪	75555
敬	75472
窗	75146
腰	75068
豪	75033
杰	74693
秋	74654
辣	74219
冒	74182
秘	74039
迪	73961
亡	73930
繁	73920
洁	73911
奋	73588
萨	73569
壁	73479
沟	73446
瞬	73386
疯	73355
泰	73351
糖	73328
剑	73099
亦	72881
哲	72675
裤	72532
绪	72520
撕	72306
滑	72227
仿	72190
麦	72182
央	72155
欺	71819
暂	71693
账	71638
抛	71605
辩	71436
访	71380
爽	71363
薪	71363
挥	71256
徒	70996
琴	70786
扎	70594
渣	70353
赵	70143
滚	70118
吵	70102
兼	69722
违	69677
羊	69572
郁	69454
咖	68848
缩	68801
乏	68652
摇	68636
彻	68506
齐	68457
恨	68399
旗	68356
脏	68236
棒	68088
塔	68046
驾	68042
赢	68036
悉	67982
穆	67974
抵	67896
糊	67828
硕	67704
熊	67393
吴	67376
袋	67255
县	67242
液	67166
洞	66931
炼	66910
迅	66849
吓	66816
邮	66748
喊	66745
奏	66731
啦	66712
篮	66653
森	66550
朗	66350
衡	66327
谱	66296
镇	66228
咱	66086
酷	66034
脂	66030
妙	65807
碎	65787
焦	65614
剪	65488
盗	65424
姨	65348
蜜	65329
讯	65251
虎	65156
缓	65082
扣	65020
仙	64927
姿	64894
辅	64855
船	64665
欣	64566
洛	64529
垃	64482
闪	64426
犹	64226
娱	64212
矛	64123
孕	64076
灰	63948
横	63923
宋	63919
耗	63898
歧	63585
尖	63527
颗	63492
疾	63418
赏	63140
彼	63082
扫	62985
郭	62942
毁	62940
嘲	62808
爹	62616
填	62517
盛	62513
奔	62457
障	62371
谷	62268
咨	62090
挣	61940
伪	61759
铺	61688
植	61449
逛	61420
辆	61150
浅	60897
魅	60794
逆	60707
爬	60612
屋	60441
润	60357
殊	60254
峰	60219
薄	60188
届	60068
拟	59932
涨	59817
擦	59744
跨	59647
锁	59635
贷	59617
厅	59462
仰	59126
尴	59068
陷	59043
姆	59017
瞎	58957
拔	58940
袭	58864
浮	58833
辞	58468
祝	58435
乳	58425
允	58423
递	58369
撞	58169
册	58120
扩	58087
玛	58031
阻	57994
梅	57899
瓜	57846
浓	57654
孔	57648
珍	57541
挖	57396
订	57176
晒	57151
锻	57122
励	57112
澳	57093
湿	57005
惨	56955
乘	56936
滴	56895
遭	56800
尿	56782
咬	56633
添	56514
啪	56460
幅	56456
刑	56289
泛	56271
贫	56266
曼	56178
督	56149
鸟	56116
扔	56069
鉴	56025
撒	56001
饰	55862
珠	55807
勤	55704
肚	55691
罢	55658
扬	55533
暑	55504
踏	55376
艾	55242
腹	55118
岗	55087
撑	55065
污	54819
循	54652
乌	54603
胎	54572
拆	54547
映	54543
怨	54263
柜	54188
凉	54180
帖	54162
塑	54149
仁	54059
胆	53731
菲	53613
桥	53599
嫁	53576
腐	53514
戒	53469
瑞	53269
夹	53139
盟	53079
躺	53020
醉	52997
厨	52991
陌	52921
嘛	52869
晨	52863
劝	52813
皆	52653
鹿	52564
莱	52560
框	52516
械	52368
勒	52312
梁	52284
籍	52172
厕	52127
纷	51964
涂	51871
忠	51752
奈	51667
赖	51651
宠	51496
羞	51480
呢	51442
伸	51401
裁	51333
轨	51160
仪	51154
肩	51143
劲	51088
侠	50972
凌	50948
粹	50908
甘	50890
纹	50845
糟	50832
妥	50777
崩	50774
舰	50704
丹	50640
趋	50618
悟	50426
痘	50424
魂	50401
秦	50290
墨	50261
烤	50216
碗	50150
诊	50001
愤	49915
膜	49888
拳	49669
迟	49558
凑	49492
予	49488
绕	49459
鼠	49406
傲	49329
谋	49315
夺	48913
胞	48909
番	48845
悠	48758
稀	48698
啡	48587
牵	48492
朱	48470
乔	48397
酱	48395
逗	48389
乃	48371
津	48160
紫	48111
绘	48020
倍	47981
弯	47967
崇	47913
旋	47859
晓	47849
池	47843
娃	47831
玻	47783
壮	47750
尸	47746
慕	47639
挤	47565
储	47476
迹	47140
嘉	47117
坛	47066
狼	46890
姻	46853
兔	46779
泥	46773
慎	46750
饱	46686
泻	46583
兽	46389
胶	46385
凯	46383
圾	46311
裂	46305
盾	46268
熬	46204
亏	46165
漏	46148
虫	46041
抬	45994
吊	45942
扰	45658
荒	45583
尺	45555
郑	45522
眉	45468
徐	45338
聘	45324
饿	45309
纵	45297
佩	45200
猎	45144
斤	45122
戚	45070
怖	45016
盈	44794
闺	44623
览	44612
讽	44544
席	44526
钻	44392
鄙	44340
癌	44194
庸	44118
悔	44033
宾	44027
胃	43936
寝	43819
慰	43765
砸	43749
扮	43687
驱	43602
渠	43534
曹	43456
脆	43439
氛	43361
宙	43258
寄	43248
煮	43165
赋	43033
脉	42971
裸	42905
咋	42862
抖	42813
勾	42635
荷	42602
氧	42584
氏	42522
杜	42398
盒	42334
摘	42184
幽	42159
狠	42134
汗	42068
挡	41965
圳	41941
敲	41920
径	41833
梯	41782
肠	41767
覆	41767
妖	41755
盆	41648
炎	41580
眠	41508
贪	41466
扭	41394
寸	41390
泽	41367
恢	41281
抹	41221
帽	41184
丧	41147
宅	41128
屈	41054
踩	40770
脾	40702
璃	40691
燃	40625
辨	40572
虐	40547
邪	40545
棋	40341
蠢	40256
庄	40215
姥	40199
贡	40058
劣	40009
邻	39984
凤	39964
滋	39935
呀	39856
促	39838
赔	39799
卓	39681
井	39592
债	39545
歪	39300
盲	39236
仇	39193
奉	39184
骚	39073
朵	39021
欠	38857
砖	38809
绑	38788
卑	38640
瓣	38630
疆	38624
奸	38597
谨	38469
锤	38465
翼	38432
飘	38374
饼	38343
躲	38335
坡	38325
践	38255
粘	38248
猛	38230
锋	38189
耀	38118
贸	38044
忧	37968
窝	37964
哎	37840
衰	37832
桃	37828
娇	37813
裙	37727
摔	37694
剂	37692
寿	37611
返	37516
甩	37444
捷	37436
诞	37395
浙	37362
炫	37329
踢	37298
榜	37290
稿	37178
耍	37152
摊	37133
羽	37131
腔	36968
赌	36869
罚	36712
沿	36706
堪	36626
羡	36447
丈	36440
杭	36424
艳	36385
惠	36381
辱	36244
哦	36187
喂	36034
尬	36009
磁	35960
齿	35904
串	35859
函	35849
愚	35801
谅	35785
埋	35680
跌	35636
奴	35630
荡	35581
臭	35566
殖	35476
宏	35465
扑	35436
遥	35426
闷	35393
耻	35135
跪	35084
栏	34861
贼	34682
券	34678
跃	34674
伏	34669
恒	34669
粮	34620
援	34542
舌	34527
岸	34502
掏	34488
寂	34401
碍	34391
忌	34335
乖	34272
赤	34257
勉	34218
糕	34162
瓦	34154
愉	34076
擅	34061
肃	34010
泄	34006
郎	33942
娜	33923
扶	33905
仓	33841
玄	33818
渴	33814
艰	33766
浏	33684
掩	33655
屎	33599
屠	33562
傅	33558
叙	33552
唇	33525
雾	33476
杆	33377
媳	33364
叹	33352
悬	33247
砍	33239
颠	33179
捧	33150
猴	33099
盐	33061
遮	33053
趁	32942
惑	32874
怜	32765
菌	32697
泳	32680
迁	32515
箭	32492
匹	32484
萝	32437
邦	32420
催	32416
灾	32410
谣	32332
诱	32243
畅	32224
隆	32214
粒	32130
卸	32101
慧	32090
尘	32076
吗	32064
浑	32055
捡	31969
惧	31812
俱	31812
凶	31742
驶	31736
叠	31717
壳	31581
贯	31488
泉	31472
肿	31363
勿	31326
葩	31268
吾	31227
狱	31214
茫	31159
炉	31157
矫	31144
愈	31051
澡	30994
衬	30893
蒸	30878
役	30773
撸	30699
蹲	30583
浩	30569
遵	30557
黎	30484
挨	30377
臣	30369
舅	30320
堵	30289
詹	30200
淫	30148
桶	30140
奢	30115
侣	30054
廉	29992
涯	29948
卵	29944
溜	29932
吻	29852
腻	29798
灌	29788
葡	29773
歉	29763
赫	29746
晋	29658
垫	29604
誉	29584
懵	29567
霍	29526
舆	29524
御	29421
颇	29377
汪	29361
洪	29336
矿	29276
纽	29212
嘿	29194
携	29157
悦	29058
喵	29025
埃	28998
谦	28889
轰	28878
拾	28854
苍	28794
振	28753
肝	28676
邓	28643
疲	28633
娶	28567
牺	28567
叛	28563
伍	28497
贬	28460
召	28429
燕	28427
晰	28408
晶	28382
涵	28281
淋	28266
膝	28180
缝	28118
渡	28112
撩	28068
弥	28064
逊	28052
莉	27980
冻	27872
悄	27815
痴	27736
朴	27685
竹	27679
鸭	27670
蒋	27590
鸣	27530
孝	27526
呈	27516
骄	27470
昏	27392
贾	27388
蛇	27367
耶	27345
肺	27332
慈	27312
盯	27256
昆	27237
偿	27229
妄	27211
纲	27209
董	27207
斥	27122
疫	27097
契	27025
垂	26943
葛	26897
凝	26883
颈	26875
辉	26862
魏	26794
狐	26734
巾	26658
棉	26627
汁	26559
剥	26504
乙	26483
址	26345
椅	26335
筹	26320
洒	26260
措	26221
俊	26219
莲	26198
臂	26182
贤	26031
嗯	25947
牲	25933
蹭	25883
堡	25871
妨	25842
拓	25821
脖	25817
婴	25761
滤	25743
哀	25681
缠	25638
哄	25629
晕	25627
疏	25601
柯	25582
惹	25572
贱	25541
弗	25491
溃	25483
柱	25405
叉	25341
憋	25324
豫	25322
扇	25308
厦	25295
萄	25291
蒂	25285
桑	25244
沈	25209
迈	25091
夕	25083
锦	25067
煎	25067
雕	24933
捐	24887
浴	24875
蟹	24784
巅	24724
袖	24702
沾	24687
寺	24685
蜂	24630
腊	24430
笼	24403
泼	24399
芝	24386
轴	24335
柴	24283
矩	24203
牢	24190
姜	24180
庞	24147
侯	24104
睁	24079
岳	24065
驳	23922
揭	23867
晃	23859
逢	23836
嘻	23830
驻	23751
攒	23737
捕	23733
拨	23687
戳	23683
祸	23578
肪	23572
挽	23541
吞	23514
勃	23448
恭	23399
陶	23345
粤	23339
披	23329
矮	23323
扒	23298
毅	23217
犬	23207
愧	23166
钓	23075
椒	23050
罐	23048
抚	23011
墓	22999
撤	22958
狭	22937
削	22933
斜	22900
唤	22828
烫	22793
於	22791
蔡	22780
柏	22778
漠	22762
碑	22747
阔	22731
柳	22669
弦	22667
晗	22615
昂	22603
痕	22560
虾	22502
沃	22436
捏	22428
刮	22424
丫	22397
劫	22387
曝	22380
瑟	22244
牧	22164
肾	22150
囊	22086
绵	22069
谐	22059
袁	21997
咸	21954
敦	21846
衷	21813
仗	21774
卢	21768
碧	21758
捉	21737
咳	21671
咪	21626
啤	21614
刊	21609
贩	21591
芯	21587
杠	21556
丸	21548
枯	21498
儒	21477
巡	21434
槛	21395
哇	21391
旺	21366
舔	21333
樱	21280
僧	21261
趴	21224
铜	21170
碳	21092
昧	21063
瓷	21016
蔽	21012
肢	20950
岩	20818
掘	20785
琐	20766
帐	20746
躁	20698
匆	20669
筋	20620
萧	20500
胁	20453
袜	20449
弊	20447
拦	20443
纤	20424
衍	20424
梳	20418
押	20397
铃	20391
膏	20325
僵	20278
霜	20263
腺	20247
棍	20170
卜	20166
椎	20152
塌	20127
煤	20125
苗	20123
昌	20069
驰	20041
狮	20028
刹	19962
拐	19940
芬	19921
孟	19888
螺	19874
帕	19843
吼	19839
鹅	19826
揣	19810
枝	19810
辐	19787
憾	19723
蔬	19632
嫉	19589
玫	19430
厘	19401
爵	19387
浸	19377
畏	19352
拯	19327
剖	19302
捂	19249
蹦	19220
岂	19208
笨	19193
斑	19129
衫	19127
侮	19067
祭	19037
徽	19018
歹	19014
韦	18936
佬	18898
恼	18857
耽	18826
筛	18729
膀	18709
氓	18701
冯	18624
瑜	18616
滥	18604
禅	18593
栗	18581
蹈	18579
肆	18569
菩	18486
稚	18465
梗	18414
罩	18377
慌	18364
辽	18313
饥	18276
涌	18249
廷	18237
嫩	18191
锐	18117
侃	18096
肖	18092
藤	18074
枕	18051
愁	18004
泌	17981
芳	17967
寡	17962
薇	17952
诈	17857
绳	17845
裔	17818
崛	17795
沦	17773
瞧	17771
佐	17767
惩	17670
黛	17653
莎	17641
钥	17628
叨	17527
枚	17523
雇	17519
斩	17464
辜	17453
堕	17451
韵	17449
桂	17447
翘	17431
侦	17418
挫	17393
宪	17387
瘾	17358
陵	17348
哒	17253
妮	17229
鼎	17222
寨	17216
捞	17185
侈	17179
薛	17148
菊	17132
碾	17128
翔	17113
裹	17097
兮	17051
遂	17041
暧	17035
寞	16963
鸿	16948
霉	16903
蕾	16872
脊	16872
卦	16862
擎	16843
窃	16785
慨	16746
闯	16740
誓	16717
葱	16697
阐	16651
嗓	16649
靖	16583
宵	16583
蓄	16559
谎	16556
歇	16538
舟	16534
缴	16478
夷	16431
祥	16416
巫	16416
扛	16402
绒	16373
沫	16363
骤	16321
搅	16301
赠	16280
仲	16266
拌	16239
晴	16235
吕	16204
滨	16198
熙	16154
猥	16146
伐	16109
噪	16107
俺	16097
崔	16056
龟	15985
伞	15979
趟	15942
蚊	15934
弓	15851
愣	15841
痒	15796
兜	15796
燥	15783
胀	15719
踪	15658
爪	15635
纱	15592
玲	15583
溢	15550
妒	15542
逸	15499
敷	15487
垄	15439
匪	15425
蓉	15410
喻	15400
扁	15388
噩	15375
涩	15357
戈	15353
钉	15297
兹	15274
瑰	15270
茨	15241
琢	15200
裕	15198
诡	15190
酬	15173
芒	15134
馈	15085
茄	15078
陀	15074
秩	15074
瘤	15058
屑	15058
漆	15035
譬	14988
浦	14981
郊	14967
攀	14957
葬	14911
汰	14903
怼	14897
逝	14872
溶	14781
庙	14744
雀	14705
隶	14652
搏	14608
厢	14594
署	14551
